Disease Mesh ID	Name	isCommon
MESH:D007642	Keratosis Blennorrhagicas	False
MESH:D055623	Actinic Keratoses	False
MESH:D055623	Actinic Keratosis	False
MESH:D055623	Keratoses, Actinic	False
MESH:C536157	Focal Palmoplantar and Gingival Hyperkeratosis Syndrome	False
MESH:C536157	Focal palmoplantar and oral mucosa hyperkeratosis	False
MESH:C536157	Keratosis, Focal Palmoplantar and Gingival	False
MESH:C536158	Keratosis Follicularis, Dwarfism, and Cerebral Atrophy	False
MESH:C536159	Keratosis follicularis spinulosa decalvans	False
MESH:C536159	Keratosis follicularis spinulosa decalvans cum ophiasi	False
MESH:C536159	Kfsdx	False
MESH:C566600	KLICK Syndrome	False
MESH:C536161	Buschke Fischer Brauer syndrome	False
MESH:C536161	Keratoderma, palmoplantar punctate type 1	False
MESH:C536161	Keratoderma, Palmoplantar, Punctate Type I	False
MESH:C536161	Keratodermia palmoplantaris papulosa, Buschke-Fischer-Brauer type	False
MESH:C536161	KERATOSIS PALMOPLANTARIS PAPULOSA	False
MESH:C536161	KPPP1	False
MESH:C536161	PALMOPLANTAR KERATODERMA, PUNCTATE TYPE I	False
MESH:C536161	PALMOPLANTAR KERATODERMA, PUNCTATE TYPE IA	False
MESH:C536161	PPKP1	False
MESH:C536161	PPKP1A	False
MESH:C536161	Type I punctate palmoplantar keratoderma	False
MESH:C536162	Keratoderma, palmoplantar striate form 1	False
MESH:C536162	Keratoderma, Palmoplantar, Striate Form I	False
MESH:C536162	Keratosis Palmoplantaris Striata I	False
MESH:C536162	KPPS1	False
MESH:C536162	PALMOPLANTAR KERATODERMA I, STRIATE, FOCAL, OR DIFFUSE	False
MESH:C536162	PPKS1	False
MESH:C536162	SPPK1	False
MESH:C536162	Striate palmoplantar keratoderma 1	False
MESH:C536162	Striate Palmoplantar Keratoderma I	False
MESH:C536163	Keratoderma palmoplantar striate form 3	False
MESH:C536163	Keratoderma, Palmoplantar, Striate Form III	False
MESH:C536163	Keratosis Palmoplantaris Striata III	False
MESH:C536163	KPPS3	False
MESH:C536163	PPKS3	False
MESH:C536163	SPPK3	False
MESH:C536163	Striate palmoplantar keratoderma 3	False
MESH:C536163	Striate Palmoplantar Keratoderma III	False
MESH:C565102	Keratoderma, Palmoplantar, Striate Form II	False
MESH:C565102	KPPS2	False
MESH:C565102	PPKS2	False
MESH:C565102	SPPK2	False
MESH:C565102	Striate Palmoplantar Keratoderma II	False
MESH:C536164	Howell Evans syndrome	False
MESH:C536164	Keratosis Palmaris Et Plantaris With Esophageal Cancer	False
MESH:C536164	PALMOPLANTAR KERATODERMA WITH ESOPHAGEAL CANCER	False
MESH:C536164	TOC	False
MESH:C536164	Tylosis with esophageal cancer	False
MESH:C537627	Cochin Jewish disorder	False
MESH:C537627	Haim-Munk syndrome	False
MESH:C537627	HMS	False
MESH:C537627	KERATOSIS PALMOPLANTARIS WITH PERIODONTOPATHIA AND ONYCHOGRYPOSIS	False
MESH:D017492	Keratoses, Seborrheic	False
MESH:D017492	Keratosis Seborrheica	False
MESH:D017492	Seborrheic Keratoses	False
MESH:D017492	Seborrheic Keratosis	False
MESH:D007647	Bilirubin Encephalopathies	False
MESH:D007647	Bilirubin Encephalopathy	False
MESH:D007647	Encephalopathies, Bilirubin	False
MESH:D007647	Encephalopathies, Hyperbilirubinemic	False
MESH:D007647	Encephalopathy, Bilirubin	False
MESH:D007647	Encephalopathy, Hyperbilirubinemic	False
MESH:D007647	Hyperbilirubinemic Encephalopathies	False
MESH:D007647	Hyperbilirubinemic Encephalopathy	False
MESH:D007662	Acetonemia	False
MESH:D007662	Acetonemias	False
MESH:D007662	Acetonuria	False
MESH:D007662	Acetonurias	False
MESH:D007662	Ketoacidemia	False
MESH:D007662	Ketoacidemias	False
MESH:D007662	Ketoacidoses	False
MESH:D007662	Ketoacidoses, Metabolic	False
MESH:D007662	Ketoacidosis	False
MESH:D007662	Ketoacidosis, Metabolic	False
MESH:D007662	Ketoaciduria	False
MESH:D007662	Ketoacidurias	False
MESH:D007662	Ketonemia	False
MESH:D007662	Ketonemias	False
MESH:D007662	Ketonuria	False
MESH:D007662	Ketonurias	False
MESH:D007662	Ketoses, Metabolic	False
MESH:D007662	Ketosis, Metabolic	False
MESH:D007662	Metabolic Ketoacidoses	False
MESH:D007662	Metabolic Ketoacidosis	False
MESH:D007662	Metabolic Ketoses	False
MESH:D007662	Metabolic Ketosis	False
MESH:C536167	KTLS	False
MESH:C536167	Pulmonic stenosis, brachytelephalangism, and calcification of cartilages	False
MESH:D007669	Calculi, Kidney	False
MESH:D007669	Calculi, Renal	False
MESH:D007669	Calculus, Kidney	False
MESH:D007669	Calculus, Renal	False
MESH:D007669	Kidney Calculus	False
MESH:D007669	Kidney Stone	False
MESH:D007669	Kidney Stones	False
MESH:D007669	Nephrolith	False
MESH:D007669	Renal Calculi	False
MESH:D007669	Renal Calculus	False
MESH:D007669	Stone, Kidney	False
MESH:D007669	Stones, Kidney	False
MESH:D007673	Glomerular Necrosis	False
MESH:D007673	Necrosis, Glomerular	False
MESH:D007673	Necrosis, Kidney Cortex	False
MESH:D007673	Necrosis, Renal Cortical	False
MESH:D007673	Necrosis, Renal Tubule	False
MESH:D007673	Renal Cortical Necrosis	False
MESH:D007673	Renal Tubule Necrosis	False
MESH:D007674	Disease, Kidney	False
MESH:D007674	Diseases, Kidney	False
MESH:D007674	Kidney Disease	False
MESH:D052177	Cystic Kidney	False
MESH:D052177	Cystic Kidney Disease	False
MESH:D052177	Cystic Kidney Diseases	False
MESH:D052177	Cystic Kidneys	False
MESH:D052177	Cystic Renal Disease	False
MESH:D052177	Cystic Renal Diseases	False
MESH:D052177	Disease, Cystic Kidney	False
MESH:D052177	Disease, Cystic Renal	False
MESH:D052177	Diseases, Cystic Kidney	False
MESH:D052177	Diseases, Cystic Renal	False
MESH:D052177	Kidney, Cystic	False
MESH:D052177	Kidney Disease, Cystic	False
MESH:D052177	Kidneys, Cystic	False
MESH:D052177	Renal Disease, Cystic	False
MESH:D052177	Renal Diseases, Cystic	False
MESH:D007676	Chronic Kidney Failure	False
MESH:D007676	Chronic Renal Failure	False
MESH:D007676	Disease, End-Stage Kidney	False
MESH:D007676	Disease, End-Stage Renal	False
MESH:D007676	End Stage Kidney Disease	False
MESH:D007676	End-Stage Kidney Disease	False
MESH:D007676	End Stage Renal Disease	False
MESH:D007676	End-Stage Renal Disease	False
MESH:D007676	End-Stage Renal Failure	False
MESH:D007676	ESRD	False
MESH:D007676	Kidney Disease, End-Stage	False
MESH:D007676	Renal Disease, End Stage	False
MESH:D007676	Renal Disease, End-Stage	False
MESH:D007676	Renal Failure, Chronic	False
MESH:D007676	Renal Failure, End Stage	False
MESH:D007676	Renal Failure, End-Stage	False
MESH:D007680	Cancer, Kidney	False
MESH:D007680	Cancer of Kidney	False
MESH:D007680	Cancer of the Kidney	False
MESH:D007680	Cancer, Renal	False
MESH:D007680	Cancers, Kidney	False
MESH:D007680	Cancers, Renal	False
MESH:D007680	Kidney Cancer	False
MESH:D007680	Kidney Cancers	False
MESH:D007680	Kidney Neoplasm	False
MESH:D007680	Neoplasm, Kidney	False
MESH:D007680	Neoplasm, Renal	False
MESH:D007680	Neoplasms, Kidney	False
MESH:D007680	Neoplasms, Renal	False
MESH:D007680	Renal Cancer	False
MESH:D007680	Renal Cancers	False
MESH:D007680	Renal Neoplasm	False
MESH:D007680	Renal Neoplasms	False
MESH:D007681	Necrosis, Kidney Papillary	False
MESH:D007681	Necrosis, Renal Medullary	False
MESH:D007681	Necrotizing Renal Papillitides	False
MESH:D007681	Necrotizing Renal Papillitis	False
MESH:D007681	Papillary Necrosis, Kidney	False
MESH:D007681	Papillitides, Necrotizing Renal	False
MESH:D007681	Renal Medullary Necrosis	False
MESH:D007681	Renal Papillitides, Necrotizing	False
MESH:D007681	Renal Papillitis, Necrotizing	False
MESH:D007683	Acute Kidney Tubular Necrosis	False
MESH:D007683	Lower Nephron Nephroses	False
MESH:D007683	Lower Nephron Nephrosis	False
MESH:D007683	Nephron Nephroses, Lower	False
MESH:D007683	Nephron Nephrosis, Lower	False
MESH:D007683	Nephroses, Lower Nephron	False
MESH:D007683	Nephrosis, Lower Nephron	False
MESH:C537708	Complex familial seizure disorder	False
MESH:C537708	Vitsala	False
MESH:C536883	Anesthetic-induced malignant hyperpyrexia in children	False
MESH:C536883	King-Denborough Syndrome	False
MESH:C536883	King syndrome	False
MESH:D018601	Evil, Kings	False
MESH:D018601	Evil, King's	False
MESH:D018601	Evils, Kings	False
MESH:D018601	Kings Evil	False
MESH:D018601	Kings Evils	False
MESH:D018285	Cholangiocarcinoma, Hilar	False
MESH:D018285	Cholangiocarcinoma, Perihilar	False
MESH:D018285	Cholangiocarcinomas, Hilar	False
MESH:D018285	Cholangiocarcinomas, Perihilar	False
MESH:D018285	Hilar Cholangiocarcinoma	False
MESH:D018285	Hilar Cholangiocarcinomas	False
MESH:D018285	Klatskin's Tumor	False
MESH:D018285	Klatskins Tumor	False
MESH:D018285	Perihilar Cholangiocarcinoma	False
MESH:D018285	Perihilar Cholangiocarcinomas	False
MESH:D018285	Tumor, Klatskin	False
MESH:D018285	Tumor, Klatskin's	False
MESH:D007710	Infection, Klebsiella	False
MESH:D007710	Infections, Klebsiella	False
MESH:D007710	Klebsiella Infection	False
MESH:C536884	Cloverleaf skull syndrome	False
MESH:C536884	Kleeblattschaedel-deformity syndrome	False
MESH:C563043	9q34.3 Deletion Syndrome	False
MESH:C563043	9q34.3 Microdeletion Syndrome	False
MESH:C563043	9q Subtelomeric Deletion Syndrome	False
MESH:C563043	9q- Syndrome	False
MESH:C563043	Chromosome 9q34.3 Deletion Syndrome	False
MESH:D017593	Familial Hibernation (Kleine-Levin) Syndrome	False
MESH:D017593	Familial Kleine Levin Syndrome	False
MESH:D017593	Familial Kleine-Levin Syndrome	False
MESH:D017593	Hibernation Syndrome, Kleine-Levin	False
MESH:D017593	Hypersomnia, Periodic	False
MESH:D017593	Kleine Levin Critchley Syndrome	False
MESH:D017593	Kleine-Levin-Critchley Syndrome	False
MESH:D017593	Kleine Levin Hibernation Syndrome	False
MESH:D017593	Kleine-Levin Hibernation Syndrome	False
MESH:D017593	Kleine Levin Syndrome	False
MESH:D017593	Kleine-Levin Syndrome, Familial	False
MESH:D017593	Periodic Hypersomnia	False
MESH:D017593	Periodic Hypersomnias	False
MESH:D017593	Syndrome, Familial Kleine-Levin	False
MESH:D017593	Syndrome, Kleine-Levin	False
MESH:D017593	Syndrome, Kleine-Levin-Critchley	False
MESH:D017593	Syndrome, Kleine-Levin Hibernation	False
MESH:C536885	Hallux varus and preaxial polysyndactyly	False
MESH:D007713	48,XXYY Syndrome	False
MESH:D007713	49,XXXXY Syndrome	False
MESH:D007713	Klinefelter's Syndrome	False
MESH:D007713	Klinefelters Syndrome	False
MESH:D007713	Klinefelter Syndromes	False
MESH:D007713	Klinefelter Syndromes, Variants	False
MESH:D007713	Klinefelter Syndrome, Variants	False
MESH:D007713	Syndrome, 48,XXYY	False
MESH:D007713	Syndrome, Klinefelter	False
MESH:D007713	Syndrome, Klinefelter's	False
MESH:D007713	Syndromes, 49,XXXXY	False
MESH:D007713	Syndromes, Klinefelter	False
MESH:D007713	Syndromes, Variants Klinefelter	False
MESH:D007713	Syndromes, XXY	False
MESH:D007713	Syndromes, Xxyy	False
MESH:D007713	Syndrome, Variants Klinefelter	False
MESH:D007713	Syndrome, XXY	False
MESH:D007713	Syndrome, Xxyy	False
MESH:D007713	Trisomies, XXY	False
MESH:D007713	Trisomy, XXY	False
MESH:D007713	XXXY Male	False
MESH:D007713	XXXY Males	False
MESH:D007713	XXY Syndrome	False
MESH:D007713	XXY Syndromes	False
MESH:D007713	XXY Trisomies	False
MESH:D007713	XXY Trisomy	False
MESH:D007713	Xxyy Syndrome	False
MESH:D007713	Xxyy Syndromes	False
MESH:D007714	Cervical Fusion Syndrome	False
MESH:D007714	Dystrophia Brevicollis Congenita	False
MESH:D007714	Dystrophia Brevicollis Congenitas	False
MESH:D007714	Klippel-Feil Sequence	False
MESH:D007714	Klippel Feil Syndrome	False
MESH:D007714	Syndrome, Klippel-Feil	False
MESH:D007714	Vertebral Cervical Fusion Syndrome	False
MESH:C536887	Cervical vertebral fusion, autosomal dominant	False
MESH:C536887	KFS	False
MESH:C536887	KFS1	False
MESH:C536887	KLIPPEL-FEIL SYNDROME 1, AUTOSOMAL DOMINANT	False
MESH:C536887	Klippel-Feil syndrome, autosomal dominant	False
MESH:C536888	Cervical vertebral fusion, autosomal recessive	False
MESH:C536888	KFS2	False
MESH:C536888	Kfs, Autosomal Recessive	False
MESH:C536888	KLIPPEL-FEIL SYNDROME 2, AUTOSOMAL RECESSIVE	False
MESH:C536888	Klippel-Feil Syndrome, Autosomal Recessive	False
MESH:D007715	Angioosteohypertrophy Syndrome	False
MESH:D007715	Angio Osteohypertrophy Syndrome	False
MESH:D007715	Angio-Osteohypertrophy Syndrome	False
MESH:D007715	Angioosteohypertrophy Syndromes	False
MESH:D007715	Angio-Osteohypertrophy Syndromes	False
MESH:D007715	Angiopathies, Congenital Dysplastic	False
MESH:D007715	Angiopathy, Congenital Dysplastic	False
MESH:D007715	Congenital Dysplastic Angiopathies	False
MESH:D007715	Congenital Dysplastic Angiopathy	False
MESH:D007715	Disease, Klippel-Trenaunay	False
MESH:D007715	Dysplastic Angiopathies, Congenital	False
MESH:D007715	Dysplastic Angiopathy, Congenital	False
MESH:D007715	Klippel Trenaunay Disease	False
MESH:D007715	Klippel-Trenaunay Disease	False
MESH:D007715	Klippel Trenaunay Syndrome	False
MESH:D007715	Klippel-Trenaunay Syndrome	False
MESH:D007715	Klippel-Trenaunay Syndromes	False
MESH:D007715	Klippel Trenaunay Weber Syndrome	False
MESH:D007715	Klippel Trénaunay Weber Syndrome	False
MESH:D007715	Klippel-Trénaunay-Weber Syndrome	False
MESH:D007715	KTS	False
MESH:D007715	KTW Syndrome	False
MESH:D007715	KTW Syndromes	False
MESH:D007715	Syndrome, Angioosteohypertrophy	False
MESH:D007715	Syndrome, Angio-Osteohypertrophy	False
MESH:D007715	Syndrome, Klippel Trenaunay	False
MESH:D007715	Syndrome, Klippel-Trenaunay	False
MESH:D007715	Syndrome, Klippel-Trenaunay-Weber	False
MESH:D007715	Syndrome, Klippel-Trénaunay-Weber	False
MESH:D007715	Syndrome, KTW	False
MESH:D007715	Syndromes, Angioosteohypertrophy	False
MESH:D007715	Syndromes, Angio-Osteohypertrophy	False
MESH:D007715	Syndromes, Klippel-Trenaunay	False
MESH:D007715	Syndromes, KTW	False
MESH:D020232	Kluver Bucy Syndrome	False
MESH:D020232	Syndrome, Kluver-Bucy	False
MESH:D020232	Temporal Lobectomy Behavior Syndrome	False
MESH:D031221	Dislocation, Knee	False
MESH:D031221	Dislocations, Knee	False
MESH:D031221	Knee Dislocations	False
MESH:D007718	Injuries, Knee	False
MESH:D007718	Injury, Knee	False
MESH:D007718	Knee Injury	False
MESH:C537207	Kniest Chondrodystrophy	False
MESH:C537207	Kniest Syndrome	False
MESH:C537207	Swiss Cheese Cartilage Dysplasia	False
MESH:C537208	Arthrosis, flat face, hypotonia, short neck and macrocephaly	False
MESH:C537208	Kniest-Like Dysplasia, Lethal	False
MESH:C537208	Lethal Kniest-like dysplasia	False
MESH:C565452	Burton Syndrome	False
MESH:C537209	KNO	False
MESH:C537209	KNO1	False
MESH:C537209	KNOBLOCH SYNDROME 1	False
MESH:C537209	Knobloch Syndrome, Type I	False
MESH:C537209	Passos-Bueno syndrome	False
MESH:C537209	Retinal Detachment and Occipital Encephalocele	False
MESH:C537209	Retinal detachment occipital encephalocele	False
MESH:C548030	Knobloch Syndrome, Type II	False
MESH:C548031	Knobloch Syndrome, Type III	False
MESH:C537210	Bart Pumphrey syndrome	False
MESH:C537210	Bart-Pumphrey Syndrome	False
MESH:C537210	Knuckle Pads, Leukonychia, and Sensorineural Deafness	False
MESH:C537210	Knuckle pads, leukonychia, deafness, and keratosis palmoplantaris	False
MESH:C537211	Kocher Debre Semelaigne disease	False
MESH:C537213	Epilepsy and yellow teeth	False
MESH:C537213	Epilepsy dementia amelogenesis imperfecta	False
MESH:C537213	Epilepsy, Dementia, And Amelogenesis Imperfecta	False
MESH:C537213	Kohlschutter syndrome	False
MESH:C537213	Kohlschutter-Tonz Syndrome	False
MESH:C537214	Deafness optic atrophy syndrome	False
MESH:C537214	Dominant congenital deafness and progressive optic nerve atrophy	False
MESH:C537023	Ichthyosis, mental retardation and asymptomatic spasticity	False
MESH:D020915	ALCOHOL-INDUCED ENCEPHALOPATHY	False
MESH:D020915	Korsakoff Psychoses	False
MESH:D020915	Korsakoff Psychosis	False
MESH:D020915	Psychoses, Korsakoff	False
MESH:D020915	Psychosis, Korsakoff	False
MESH:D020915	Syndrome, Korsakoff	False
MESH:D020915	Syndromes, Wernicke-Korsakoff	False
MESH:D020915	Syndrome, Wernicke-Korsakoff	False
MESH:D020915	TRANSKETOLASE DEFECT	False
MESH:D020915	Wernicke Korsakoff Syndrome	False
MESH:D020915	Wernicke-Korsakoff Syndrome	False
MESH:D020915	Wernicke-Korsakoff Syndromes	False
MESH:C537024	Arachnodactyly, abnormal ossification and mental retardation	False
MESH:C537024	Syndrome of arachnodactyly, disturbance of cranial ossification, protruding eyes, feeding difficulties, and mental retardation	False
MESH:C537025	Albinism with immune and hematologic defects	False
MESH:C537025	Oculocutaneous albinism, immunodeficiency, hematological disorders, and minor anomalies	False
MESH:C537504	Noonan like contracture myopathy hyperpyrexia	False
MESH:C537505	BIODEFECTIVE GROWTH HORMONE	False
MESH:C537505	Nanism due to growth hormone qualitative anomaly	False
MESH:C537505	Pituitary dwarfism 4	False
MESH:C537505	Pituitary dwarfism with normal immunoreactive growth hormone	False
MESH:C537505	Pituitary Dwarfism With Normal Immunoreactive Growth Hormone And Low Somatomedin	False
MESH:C537508	Agenesis of the corpus callosum with mental retardation and osseous lesions	False
MESH:C537509	Metaphyseal and epiphyseal dysplasia with unusual facies and cataract	False
MESH:C537510	Achondrogenesis-Kozlowski type	False
MESH:C537510	Chondrodysplasia, lethal neonatal	False
MESH:C537614	Cloverleaf skull generalised bone dysplasia	False
MESH:C567097	Saposin A Deficiency	False
MESH:C537616	Krasnow Qazi Yermakov syndrome	False
MESH:C537617	KRAUSE-KIVLIN SYNDROME	False
MESH:C537617	Krause-Van Schooneveld-Kivlin Syndrome	False
MESH:C537617	Peters Anomaly-Short Limb Dwarfism Syndrome	False
MESH:C537617	Peters anomaly with short limb dwarfism	False
MESH:C537617	Peters Anomaly With Short-Limb Dwarfism	False
MESH:C537617	Peters-plus syndrome	False
MESH:C537617	Peters Plus Syndrome	False
MESH:C537617	Peters' Plus Syndrome	False
MESH:C537617	Peters'-Plus Syndrome	False
MESH:C537618	Telecanthus, hypertelorism, strabismus, and pes cavus syndrome	False
MESH:C537619	Autosomal dominant blepharophimosis with multiple congenital anomalies	False
MESH:D007725	Carcinoma, Krukenberg	False
MESH:D007725	Krukenberg Carcinoma	False
MESH:D007725	Krukenberg's Tumor	False
MESH:D007725	Krukenbergs Tumor	False
MESH:D007725	Tumor, Krukenberg	False
MESH:D007725	Tumor, Krukenberg's	False
MESH:C537177	CLN12, INCLUDED	False
MESH:C537177	KRS	False
MESH:C537177	Pallidopyramidal Degeneration with Supranuclear Upgaze Paresis and Dementia	False
MESH:C537177	PALLIDOPYRAMIDAL DEGENERATION WITH SUPRANUCLEAR UPGAZE PARESIS AND DEMENTIA;KRPPD CEROID LIPOFUSCINOSIS, NEURONAL, 12, INCLUDED	False
MESH:C537177	PARK9	False
MESH:C537177	Parkinson disease 9	False
MESH:C537177	PARKINSON DISEASE 9, AUTOSOMAL RECESSIVE	False
MESH:D007729	Encephalopathy, Kuru	False
MESH:D007729	Kuru Encephalopathy	False
MESH:C538124	Arthrogryposis-like disorder	False
MESH:C538125	Alopecia, macular degeneration, and growth retardation	False
MESH:C538125	Alopecia macular degeneration growth retardation	False
MESH:C538091	Pachygyria, mental retardation and epilepsy	False
MESH:C538091	Pachygyria with mental retardation and seizures	False
MESH:D007732	Kwashiorkors	False
MESH:D007733	Disease, Kyasanur Forest	False
MESH:D007733	Forest Disease, Kyasanur	False
MESH:C538128	Bowing, congenital, with short bones	False
MESH:C565711	KYPSC1	False
MESH:D007738	Kyphoses	False
MESH:C538130	Hyperkeratosis follicularis et parafollicularis in cutem penetrans	False
MESH:C538130	Kyrle's disease	False
MESH:D007757	Infection, Laboratory	False
MESH:D007757	Infections, Laboratory	False
MESH:D007757	Laboratory Infections	False
MESH:D048949	Obstetric Pain	False
MESH:D048949	Pain, Labor	False
MESH:D048949	Pain, Obstetric	False
MESH:D007759	Ear Disease, Inner	False
MESH:D007759	Ear Diseases, Inner	False
MESH:D007759	Inner Ear Disease	False
MESH:D007759	Inner Ear Diseases	False
MESH:D007759	Labyrinth Disease	False
MESH:D007762	Labyrinthitides	False
MESH:D007762	Otitis Interna	False
MESH:D022125	Laceration	False
MESH:C538131	Hereditary renal disease and preauricular pits	False
MESH:D007766	Apparatus Disease, Lacrimal	False
