DrugBank ID	Name	isCommon
DB01200	2-bromo-α-ergokryptin	False
DB01200	2-bromo-α-ergokryptine	False
DB01200	Bromocriptina	False
DB01200	Bromocriptinum	False
DB01200	Bromocryptine	False
DB01200	Bromoergocriptine	False
DB01200	Bromoergocryptine	False
DB01201	3-(((4-Cyclopentyl-1-piperazinyl)imino)methyl)rifamycin	False
DB01201	Cyclopentylrifampicin	False
DB01201	Rifapentin	False
DB01202	Levetiracetame	False
DB01202	Levetiracetamum	False
DB01204	1,4-Bis(2-(2-hydroxyethylamino)ethyl)amino)-5,8-dihydroxyanthraquinone	False
DB01204	Mitoxantrona	False
DB01204	Mitoxantronum	False
DB01205	Flumazenilo	False
DB01205	Flumazenilum	False
DB01205	Flumazepil	False
DB01206	1-(2-Chloroethyl)-3-cyclohexyl-1-nitrosourea	False
DB01206	1-(2-chloroethyl)-3-cyclohexylnitrosourea	False
DB01206	Chloroethylcyclohexylnitrosourea	False
DB01206	CINU	False
DB01206	Cyclohexyl chloroethyl nitrosourea	False
DB01206	Lomustina	False
DB01206	Lomustinum	False
DB01206	N-(2-chloroethyl)-N'-cyclohexyl-N-nitrosourea	False
DB01207	Ridogrelum	False
DB01208	cis-5-Amino-1-cyclopropyl-7-(3,5-dimethyl-1-piperazinyl)-6,8-difluoro-1,4-dihydro-4-oxo-3-quinolinecarboxylic acid	False
DB01209	(−)-13β-amino-5,6,7,8,9,10,11α,12-octahydro-5α-methyl-5,11-methanobenzocyclodecen-3-ol	False
DB01209	Dezocina	False
DB01209	Dezocinum	False
DB01210	(-)-Bunolol	False
DB01210	(S)-5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-3,4-dihydro-1(2H)-naphthalenone	False
DB01210	Levobunololum	False
DB01211	6-O-methyl erythromycin	False
DB01211	6-O-methylerythromycin	False
DB01211	6-O-methylerythromycin A	False
DB01211	CLA	False
DB01211	Clarithromycina	False
DB01211	Clarithromycine	False
DB01211	Clarithromycinum	False
DB01211	Claritromicina	False
DB01212	Ceftriaxona	False
DB01212	Ceftriaxonum	False
DB01212	Rocephin	False
DB01213	4-methylpyrazol	False
DB01213	4-methylpyrazole	False
DB01213	Fomepizol	False
DB01213	Fomepizolum	False
DB01214	(±)-metipranolol	False
DB01214	Acetic acid 4-(2-hydroxy-3-isopropylamino-propoxy)-2,3,6-trimethyl-phenyl ester	False
DB01214	Metipranololum	False
DB01215	8-chloro-6-phenyl-4H-s-triazolo(4,3-a)(1,4)benzodiazepine	False
DB01215	Estazolamum	False
DB01216	(5alpha,17beta)-(1,1-Dimethylethyl)-3-oxo-4-azaandrost-1-ene-17-carboxamide	False
DB01216	Finasterida	False
DB01216	Finasteridum	False
DB01217	Anastrozol	False
DB01217	α,α,α',α'-Tetramethyl-5-(1H-1,2,4-triazol-1-ylmethyl)-m-benzenediacetonitrile	False
DB01218	Halofantrina	False
DB01218	Halofantrinum	False
DB01219	1-((5-(p-nitrophenyl)furfurylidene)amino)hydantoin	False
DB01219	Dantroleno	False
DB01219	Dantrolenum	False
DB01220	Rifamycin L 105	False
DB01220	Rifamycin L 105SV	False
DB01220	Rifaxidin	False
DB01220	Rifaximina	False
DB01220	Rifaximine	False
DB01220	Rifaximinun	False
DB01221	(+-)-Ketamine	False
DB01221	(±)-ketamine	False
DB01221	2-(2-Chloro-phenyl)-2-methylamino-cyclohexanone	False
DB01221	2-(methylamino)-2-(2-chlorophenyl)cyclohexanone	False
DB01221	2-(o-chlorophenyl)-2-(methylamino)-cyclohexanone	False
DB01221	DL-ketamine	False
DB01221	Ketamina	False
DB01221	Kétamine	False
DB01221	Ketaminum	False
DB01221	NMDA	False
DB01221	Special K	False
DB01222	(11β,16α)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	False
DB01222	Budesónida	False
DB01223	Aminofilina	False
DB01223	Aminophyllin	False
DB01223	Aminophyllinum	False
DB01223	Theophyline ethylenediamine	False
DB01223	Theophylline ethylenediamine	False
DB01224	2-[2-(4-Dibenzo[b,f][1,4]thiazepin-11-yl-1-piperazinyl)ethoxy]ethanol	False
DB01224	Quetiapina	False
DB01224	Quétiapine	False
DB01224	Quetiapinum	False
DB01227	(-)-alpha-Acetylmethadol	False
DB01227	(1S,4S)-4-(dimethylamino)-1-ethyl-2,2-diphenylpentyl acetate	False
DB01227	1-alpha-Acetylmethadol	False
DB01227	LAAM	False
DB01227	Levacetilmetadol	False
DB01227	Levacetylmethadolum	False
DB01227	Levo-alpha-acetylmethadol	False
DB01227	Levo-methadyl acetate	False
DB01227	Levo-α-acetylmethadol	False
DB01227	Levomethadyl	False
DB01227	Levomethadyl acetate	False
DB01228	(±)-2'-[2-(1-methyl-2-piperidyl)ethyl]-p-anisanilide	False
DB01228	(±)-4-methoxy-N-(2-(2-(1-methyl-2-piperidinyl)ethyl)phenyl)benzamide	False
DB01228	4-methoxy-2'-[2-(1-methyl-2-piperidyl)ethyl]benzanilide	False
DB01228	4-Methoxy-N-{2-[2-(1-methyl-piperidin-2-yl)-ethyl]-phenyl}-benzamide	False
DB01228	Encainida	False
DB01228	Encainidum	False
DB01229	5beta,20-Epoxy-1,2-alpha,4,7beta,10beta,13alpha-hexahydroxytax-11-en-9-one 4,10-diacetate 2-benzoate 13-ester with (2R,3S)-N-benzoyl-3-phenylisoserine	False
DB01229	Taxol A	False
DB01230	pemolina	False
DB01231	alpha,alpha-Diphenyl-1-piperidinebutanol	False
DB01231	Difenidol	False
DB01231	Difénidol	False
DB01231	Difenidolo	False
DB01231	Difenidolum	False
DB01231	Diphenyl(3-(1-piperidyl)propyl)carbinol	False
DB01233	2-methoxy-4-amino-5-chloro-N,N-(dimethylaminoethyl)benzamide	False
DB01233	2-methoxy-5-chloroprocainamide	False
DB01233	4-amino-5-chloro-2-methoxy-N-(β-diethylaminoethyl)benzamide	False
DB01233	4-amino-5-chloro-N-(2-(diethylamino)ethyl)-o-anisamide	False
DB01233	Metoclopramida	False
DB01233	Metoclopramidum	False
DB01234	1-Dehydro-16alpha-methyl-9alpha-fluorohydrocortisone	False
DB01234	1-Dehydro-16α-methyl-9α-fluorohydrocortisone	False
DB01234	16alpha-Methyl-9alpha-fluoro-1-dehydrocortisol	False
DB01234	16α-Methyl-9α-fluoro-1-dehydrocortisol	False
DB01234	9alpha-Fluoro-16alpha-methylprednisolone	False
DB01234	9α-Fluoro-16α-methylprednisolone	False
DB01234	Dexametasona	False
DB01234	Dexaméthasone	False
DB01234	Dexamethasonum	False
DB01235	(−)-3-(3,4-dihydroxyphenyl)-L-alanine	False
DB01235	(−)-dopa	False
DB01235	3-Hydroxy-L-tyrosine	False
DB01235	3,4-Dihydroxy-L-phenylalanine	False
DB01235	Dihydroxy-L-phenylalanine	False
DB01235	L-3,4-dihydroxyphenylalanine	False
DB01235	L-beta-(3,4-Dihydroxyphenyl)alanine	False
DB01235	L-DOPA	False
DB01235	Levodopum	False
DB01235	β-(3,4-dihydroxyphenyl)-L-alanine	False
DB01235	β-(3,4-dihydroxyphenyl)alanine	False
DB01236	1,1,1,3,3,3-Hexafluoro-2-(fluoromethoxy)propane	False
DB01236	Sevofluran	False
DB01236	Sevoflurano	False
DB01236	Sevofluranum	False
DB01237	2-(p-bromo-α-phenylbenzyloxy)-N,N-dimethylethylamine	False
DB01237	Bromazina	False
DB01237	Bromazine	False
DB01237	Bromazinum	False
DB01237	β-(p-bromobenzhydryloxy)ethyldimethylamine	False
DB01237	β-dimethylaminoethyl p-bromobenzhydryl ether	False
DB01238	Aripiprazol	False
DB01238	Aripiprazolum	False
DB01239	Alpha-Chlorprothixene	False
DB01239	Chlorprothixen	False
DB01239	Chlorprothixine	False
DB01239	Chlorprotixen	False
DB01239	Chlorprotixene	False
DB01239	Chlorprotixine	False
DB01239	Chlothixen	False
DB01240	(5Z,13E)-(15S)-6,9alpha-Epoxy-11alpha,15-dihydroxyprosta-5,13-dienoate	False
DB01240	(5Z,9α,11α,13E,15S)-6,9-epoxy-11,15-dihydroxyprosta-5,13-dien-1-oic acid	False
DB01240	PGI2	False
DB01240	PGX	False
DB01240	Prostacyclin	False
DB01240	Prostaglandin I2	False
DB01240	Prostaglandin X	False
DB01240	Vasocyclin	False
DB01241	2,2-Dimethyl-5-(2,5-dimethylphenoxy)valeriansäure	False
DB01241	2,2-Dimethyl-5-(2,5-xylyloxy)valeriansäure	False
DB01241	2,2-Dimethyl-5-(2,5-xylyloxy)valeric acid	False
DB01241	Gemfibrozilo	False
DB01241	Gemfibrozilum	False
DB01242	3-(3-chloro-10,11-dihydro-5H-dibenzo[b,f]azepin-5-yl)-N,N-dimethyl-1-propanamine	False
DB01242	3-(3-chloro-5H-dibenzo[b,F]azepin-5-yl)-N,N-dimethylpropan-1-amine	False
DB01242	3-Chloroimipramine	False
DB01242	Chlorimipramine	False
DB01242	Clomipramina	False
DB01242	Clomipraminum	False
DB01242	Monochlorimipramine	False
DB01243	5,7-dichlor-8-hydroxychinolin	False
DB01243	5,7-dichloro-8-hydroxyquinoline	False
DB01243	5,7-dichloro-8-oxyquinoline	False
DB01243	5,7-dichloro-8-quinolinol	False
DB01243	5,7-dichlorooxine	False
DB01243	5,7-dichloroxine	False
DB01243	Chlorquinol	False
DB01243	CHQ	False
DB01244	Bepadin	False
DB01245	Decamethonium cation	False
DB01245	Decamethonium ion	False
DB01245	Decamethonum	False
DB01245	Decamethylenebis(trimethylammonium)	False
DB01245	N,N,N,N',N',N'-hexamethyl-1,10-decanediaminium	False
DB01246	Alimemazina	False
DB01246	Alimemazinum	False
DB01246	Methylpromazine	False
DB01246	Trimeprazine	False
DB01247	Isocarboxazida	False
DB01247	Isocarboxazide	False
DB01247	Isocarboxazidum	False
DB01248	Docetaxel anhydrous	False
DB01248	N-Debenzoyl-N-(tert-butoxycarbonyl)-10-deacetylpaclitaxel	False
DB01248	N-Debenzoyl-N-(tert-butoxycarbonyl)-10-deacetyltaxol	False
DB01248	TXL	False
DB01249	5,5'-((2-hydroxytrimethylene)bis(acetylimino))bis(N,N'-bis(2,3-dihydroxypropyl)-2,4,6-triiodoisophthalamide)	False
DB01249	Indixanol	False
DB01249	Iodixanolum	False
DB01251	Gliquidona	False
DB01251	Gliquidonum	False
DB01253	(6aR,9R)-7-Methyl-4,6,6a,7,8,9-hexahydro-indolo[4,3-fg]quinoline-9-carboxylic acid ((S)-2-hydroxy-1-methyl-ethyl)-amide	False
DB01253	[8β(S)]-9,10-didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8-carboxamide	False
DB01253	9,10-didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8β(S)-carboxamide	False
DB01253	9,10-didehydro-N-(α-(hydroxymethyl)ethyl)-6-methylergoline-8-β-carboxamide	False
DB01253	D-lysergic acid 1-hydroxymethylethylamide	False
DB01253	D-lysergic acid-L-propanolamide	False
DB01253	Ergobasine	False
DB01253	Ergometrina	False
DB01253	Ergométrine	False
DB01253	Ergometrinum	False
DB01253	Ergonovine	False
DB01253	Ergotocine	False
DB01253	Margonovine	False
DB01253	N-(2-Hydroxy-1-methylethyl)-D-(+)-lysergamide	False
DB01253	N-(α-(hydroxymethyl)ethyl)-D-lysergamide	False
DB01254	anh. dasatinib	False
DB01254	Anhydrous dasatinib	False
DB01254	BMS dasatinib	False
DB01254	Dasatinib (anh.)	False
DB01254	dasatinib (anhydrous)	False
DB01254	Dasatinib anhydrous	False
DB01254	Dasatinibum	False
DB01254	N-(2-CHLORO-6-methylphenyl)-2-({6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl}amino)-1,3-thiazole-5-carboxamide	False
DB01256	Retapamulina	False
DB01259	N-(3-chloro-4-((3-fluorophenyl)methoxy)phenyl)-6-(5-(((2-(methylsulfonyl)ethyl)amino)methyl)-2-furanyl)-4-quinazolinamine	False
DB01260	11β,21-dihydroxy-16α,17-[(1-methylethylidene)bis(oxy)]pregna-1,4-diene-3,20-dione	False
DB01260	11β,21-dihydroxy-16α,17-isopropylidenedioxypregna-1,4-diene-3,20-dione	False
DB01260	11β,21-dihydroxy-16α,17α-isopropylidenedioxypregna-1,4-diene-3,20-dione	False
DB01260	16α-hydroxyprednisole-16,17-acetonide	False
DB01260	16α-hydroxyprednisolone-16α,17-acetonide	False
DB01260	16α,17α-isopropylidenedioxyprednisolone	False
DB01260	Desfluorotriamcinolone acetonide	False
DB01260	Desonida	False
DB01260	Desonidum	False
DB01261	Sitagliptina	False
DB01261	Sitagliptine	False
DB01261	Sitagliptinum	False
DB01262	4-amino-1-(2-deoxy-β-D-erythro-pentofuranosyl)-s-triazin-2(1H)-one	False
DB01262	5-aza-2'-deoxycytidine	False
DB01262	5-azadeoxycytidine	False
DB01262	DAC	False
DB01262	Decitabina	False
DB01264	(3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-yl N-((1S,2R)-1-benzyl-2-hydroxy-3-(N1-isobutylsulfanilamido)propyl)carbamate	False
DB01264	(3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-isobutylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate	False
DB01264	(3R,3aS,6aR)-tetrahydro-2H-furo[2,3-b]furan-3-yl (2S,3R)-4-(4-amino-N-neopentylphenylsulfonamido)-3-hydroxy-1-phenylbutan-2-ylcarbamate	False
DB01264	[(S)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-2-hydroxy-1-((R)-phenylmethyl)-propyl]-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester	False
DB01264	{(1S,2R)-3-[(4-Amino-benzenesulfonyl)-isobutyl-amino]-1-benzyl-2-hydroxy-propyl}-carbamic acid (3R,3aS,6aR)-(hexahydro-furo[2,3-b]furan-3-yl) ester	False
DB01264	Darunavirum	False
DB01264	N-((1S,2R)-3-(((4-aminophenyl)sulfonyl)(2-methylpropyl)amino)-2-hydroxy-1-benzylpropyl)((1S,2R,5R)-4,6-dioxabicyclo(3.3.0)oct-2-yloxy)carboxamide	False
DB01265	1-(2-deoxy-β-L-ribofuranosyl)-5-methyluracil	False
DB01265	2'-Deoxy-L-thymidine	False
DB01265	Beta-l-thymidine	False
DB01265	Epavudine	False
DB01265	L-deoxythymidine	False
DB01265	L-DT	False
DB01265	L-thymidine	False
DB01265	LDT	False
DB01265	Telbivudin	False
DB01265	Telbivudina	False
DB01265	β-L-2'-deoxythymidine	False
DB01266	Kunecatechins	False
DB01267	9-hydroxyrisperidone	False
DB01267	Paliperidona	False
DB01268	Sunitinibum	False
DB01269	ABX-EGF	False
DB01270	rhuFab V2	False
DB01271	Alpha-L-iduronate sulfate sulfatase	False
DB01271	Iduronate 2-sulfatase	False
DB01271	Idursulfasa	False
DB01272	Acid maltase	False
DB01272	Acid-alpha glucosidase	False
DB01272	Aglucosidase alfa	False
DB01272	Aglucosidase alpha	False
DB01272	Alglucosidasa alfa	False
DB01272	alpha-1,4-glucosidase	False
DB01272	Alpha-glucosidase	False
DB01272	Lysosomal Alpha-Glucosidase	False
DB01273	Vareniclina	False
DB01273	Vareniclinum	False
DB01274	(-)-formoterol	False
DB01274	(R,R)-formoterol	False
DB01275	(1Z)-1(2H)-Phthalazinone hydrazone	False
DB01275	(2H)-Phthalazinone hydrazone	False
DB01275	1-Hydrazinophthalazine	False
DB01275	1-Phthalazinylhydrazine	False
DB01275	6-Hydralazine	False
DB01275	Hidralazina	False
DB01275	Hydralazin	False
DB01275	Hydralazinum	False
DB01275	Hydrallazine	False
DB01275	Hydrazinophthalazine	False
DB01275	Hydrazone 1(2H)-phthalazinone	False
DB01275	Hypophthalin	False
DB01275	Idralazina	False
DB01275	Phthalazin-1-ylhydrazine	False
DB01276	Exenatida	False
DB01276	Exenatide synthetic	False
DB01276	Exendin 4	False
DB01276	Exendin-4	False
DB01276	Synthetic exendin-4	False
DB01277	Human somatomedin C	False
DB01277	Mecasermin recombinant	False
DB01277	Mecasermina	False
DB01277	Mechano growth factor	False
DB01279	Arylsulfatase B galsulfase	False
DB01279	Galsulfasa	False
DB01279	Galsulfase (genetical recombination)	False
DB01280	2-Amino-9-beta-D-arabinofuranosyl-6-methoxy-9H-purine	False
DB01280	Nelarabina	False
DB01280	Nelzarabine	False
DB01281	Abatacept recombinant	False
DB01282	1-butanoic acid-2-(O-methyl-L-tyrosine)-1-carbaoxytocin	False
DB01282	1-butyric acid-2-(3-(p-methoxyphenyl)-L-alanine)oxytocin	False
DB01282	Carbetocina	False
DB01282	Carbetocino	False
DB01282	Carbetocinum	False
DB01282	deamino-2-O-methyltyrosine-1-carbaoxytocin	False
DB01283	2-((2-chloro-6-fluorophenyl)amino)-5-methylbenzeneacetic acid	False
DB01283	Lumiracoxibum	False
DB01284	adrenocorticotropic hormone 1-24	False
DB01284	Adrenocorticotropic hormone fragment 1-24 human, rat	False
DB01284	alpha(1-24)-corticotrophin	False
DB01284	ATCH (1-24)	False
DB01284	beta(1-24)-corticotrophin	False
DB01284	Corticotropin tetracosapeptide	False
DB01284	corticotropin-(1-24)	False
DB01284	corticotropin-(1-24) tetracosapeptide	False
DB01284	Cosyntropin	False
DB01284	Tetracosactida	False
DB01284	Tetracosactrin	False
DB01284	α1-24-corticotrophin	False
DB01284	β1-24-corticotrophin	False
DB01285	ACTH	False
DB01285	Adrenocorticotrophin	False
DB01285	Adrenocorticotropic hormone	False
DB01285	Corticotrophin	False
DB01285	Cortigel	False
DB01285	H.P. acthar gel	False
DB01288	1-(3,5-dihydroxyphenyl)-1-hydroxy-2-((4-hydroxyphenyl)isopropylamino)ethane	False
DB01288	1-(p-hydroxyphenyl)-2-((β-hydroxy-β-(3',5'-dihydroxyphenyl))ethyl)aminopropane	False
DB01288	3,5-dihydroxy-α-(((p-hydroxy-α-methylphenethyl)amino)methyl)benzyl alcohol	False
DB01288	5-{1-Hydroxy-2-[2-(4-hydroxy-phenyl)-1-methyl-ethylamino]-ethyl}-benzene-1,3-diol	False
DB01288	Fenoterolum	False
DB01288	Phenoterol	False
DB01291	(+/-)-pirbuterol	False
DB01291	Pirbuterolum	False
DB01294	2-Hydroxy-benzo[1,3,2]dioxabismin-4-one	False
DB01294	Basic bismuth salicylate	False
DB01294	Bismuth oxide salicylate	False
DB01294	Bismuth oxysalicylate	False
DB01294	Pink bismuth	False
DB01294	Wismutsubsalicylat	False
DB01295	(±)-bevantolol	False
DB01295	1-((2-(3,4-dimethoxyphenyl)ethyl)amino)-3-(3-methylphenoxy)-2-propanol	False
DB01295	1-(3,4-dimethoxyphenethylamino)-3-(m-tolyloxy)-2-propanol	False
DB01295	1-(3,4-dimethoxyphenethylamino)-3-m-tolyloxy-propan-2-ol	False
DB01295	1-[2-(3,4-Dimethoxy-phenyl)-ethylamino]-3-m-tolyloxy-propan-2-ol	False
DB01295	Bévantolol	False
DB01295	Bevantololum	False
DB01296	2-amino-2-deoxy-D-glucose	False
DB01296	Chitosamine	False
DB01296	D-Glucosamine	False
DB01296	Glucosamina	False
DB01297	(±)-practolol	False
DB01297	1-(4-acetamidophenoxy)-3-isopropylamino-2-propanol	False
DB01297	4'-(2-hydroxy-3-(isopropylamino)propoxy)acetanilide	False
DB01297	N-(4-(2-hydroxy-3-((1-methylethyl)amino)propoxy)phenyl)acetamide	False
DB01297	Practololo	False
DB01297	Practololum	False
DB01297	Praktololu	False
DB01298	1-ethyl N4-sulfanilylcytosin	False
DB01298	1-ethyl-N-sulfanilylcytosine	False
DB01298	Sulfacitina	False
DB01298	Sulfacitine	False
DB01298	Sulfacitinum	False
DB01299	4-Sulfanilamido-5,6-dimethoxypyrimidine	False
DB01299	Sulfadoxina	False
DB01299	Sulfadoxinum	False
DB01299	Sulforthomidine	False
DB01299	Sulphadoxine	False
DB01299	Sulphormethoxine	False
DB01301	N-(1-Pyrrolidinylmethyl)-tetracycline	False
DB01301	N-(Pyrrolidinomethyl)tetracycline	False
DB01301	Pyrrolidino-methyl-tetracycline	False
DB01301	Rolitetraciclina	False
DB01301	Rolitetracyclinum	False
DB01303	Choline theophyllinate	False
DB01303	Choline theophylline	False
DB01303	Cholini theophyllinas	False
DB01303	Teofilinato de colina	False
DB01303	Theocolin	False
DB01303	Theophyllinate de choline	False
DB01306	Aspart	False
DB01306	Aspart Insulin	False
DB01306	B28-Aspart-Insulin	False
DB01306	Insulin aspart protamine	False
DB01306	Insulin aspart protamine recombinant	False
DB01306	Insulin aspart recombinant	False
DB01306	Insulin X14	False
DB01306	Insulin, aspart protamine, human	False
DB01306	Insulin, aspart, human	False
DB01306	Insulin,aspart protamine	False
DB01306	Insulina asparta	False
DB01307	Detemir	False
DB01307	Insulin detemir recombinant	False
DB01307	Insulin,detemir,human	False
DB01307	Insulina detemir	False
DB01309	Insulin Glulisine (recombinant DNA origin)	False
DB01309	Insulin glulisine recombinant	False
DB01309	Insulina glulisina	False
DB01319	FOS-APV	False
DB01320	(3-Phosphoryloxymethyl)phenytoin	False
DB01320	Fosfenitoina	False
DB01320	Fosphenytoine	False
DB01320	Fosphenytoinum	False
DB01321	JM	False
DB01321	Josamicina	False
DB01321	Josamycine	False
DB01321	Josamycinum	False
DB01321	Kitasamycin A3	False
DB01321	Leucomycin A3	False
DB01321	leucomycin V 3-acetate 4B-(3-methylbutanoate)	False
DB01321	leucomycin V 3-acetate 4β-(3-methylbutanoate)	False
DB01321	Turimycin A5	False
DB01323	Common st johnswort flowering top	False
DB01323	Common st. john's wort flowering top	False
DB01323	Common st. john's wort herb	False
DB01323	Common st. johnswort flowering top	False
DB01323	Guanyejinsitao	False
DB01323	Hyperici herba	False
DB01323	Hypericum nachitschevanicum flowering top	False
DB01323	Hypericum perforatum flowering top	False
DB01323	Hypoxis hemerocallidea root extract	False
DB01323	Klamath weed flowering top	False
DB01323	Klamathweed flowering top	False
DB01323	Saint johns wort	False
DB01323	St john's wort	False
DB01323	St Johns Wort	False
DB01323	St. john’s wort	False
DB01323	St. johns wort	False
DB01323	St. johnswort flowering top	False
DB01325	Chinetazone	False
DB01325	Quinetazona	False
DB01325	Quinethazon	False
DB01325	Quinethazonum	False
DB01326	(6R,7R)-7-(R)-Mandelamido-3-(((1-methyl-1H-tetrazol-5-yl)thio)methyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-carboxylic acid	False
DB01326	(6R,7R)-7-{[(2R)-2-hydroxy-2-phenylacetyl]amino}-3-{[(1-methyl-1H-tetrazol-5-yl)sulfanyl]methyl}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	False
DB01326	Cefadole	False
DB01326	Cefamandol	False
DB01326	Céfamandole	False
DB01326	Cefamandolum	False
DB01326	Cephadole	False
DB01326	Cephamandole	False
DB01326	L-Cefamandole	False
DB01327	(6R,7R)-3-{[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanyl]methyl}-8-oxo-7-[(1H-tetrazol-1-ylacetyl)amino]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	False
DB01327	Cefamezin	False
DB01327	Cefazolina	False
DB01327	Cefazoline	False
DB01327	Cefazolinum	False
DB01327	Cephamezine	False
DB01327	Cephazolidin	False
DB01327	Cephazolin	False
DB01327	Cephazoline	False
DB01327	CEZ	False
DB01328	(6R,7R)-7-{[(2R)-2-hydroxy-2-phenylacetyl]amino}-8-oxo-3-({[1-(sulfomethyl)-1H-tetrazol-5-yl]sulfanyl}methyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	False
DB01328	Cefonicido	False
DB01328	Cefonicidum	False
DB01329	(6R,7R)-7-((R)-2-(4-Ethyl-2,3-dioxo-1-piperazinylcarboxamido)-2-(4-hydroxyphenyl)acetamido)-3-((1-methyl-1H-tetrazol-5-yl)thiomethyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-en-2-carbonsaeure	False
DB01329	(6R,7R)-7-[[2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-(4-hydroxyphenyl)acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	False
DB01329	Cefoperazono	False
DB01329	Cefoperazonum	False
DB01330	(6R,7S)-7-(4-(carbamoylcarboxymethylene)-1,3-dithiethane-2-carboxamido)-7-methoxy-3-(((1-methyl-1H-tetrazol-5- yl)thio)methyl)-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2- carboxylic acid	False
DB01330	Cefotetanum	False
DB01331	(6R,7S)-4-[(carbamoyloxy)methyl]-7-methoxy-8-oxo-7-[(thiophen-2-enyl)acetamido]-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	False
DB01331	Cefoxitina	False
DB01331	Cefoxitine	False
DB01331	Cefoxitinum	False
DB01331	Ceftoxitin	False
DB01331	Cephoxitin	False
DB01331	CFX	False
DB01331	Rephoxitin	False
DB01332	7-[2-(2-Amino-thiazol-4-yl)-2-methoxyimino-acetylamino]-8-oxo-5-thia-1-aza-bicyclo[4.2.0]oct-2-ene-2-carboxylic acid	False
DB01332	Ceftizoxima	False
DB01332	Ceftizoximum	False
DB01332	syn-7-(2-(2-Amino-4-thiazolyl)-2-methoxyiminoacetamido)-3-cephem-4-carboxylic acid	False
DB01333	(6R,7R)-7-((R)-2-Amino-2-(1,4-cyclohexadien-1-yl)acetamido)-3-methyl-8-oxo-5-thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid	False
DB01333	(6R,7R)-7-{[(2R)-2-amino-2-cyclohexa-1,4-dien-1-ylacetyl]amino}-3-methyl-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid	False
DB01333	7-(D-2-Amino-2-(1,4-cyclohexadienyl)acetamide)desacetoxycephalosporanicacid	False
DB01333	CED	False
DB01333	Cefradina	False
DB01333	Cefradinum	False
DB01333	Cephradin	False
DB01333	Cephradine	False
DB01336	Dimethylchondrocurarine	False
DB01336	O,O-Dimethylchondrocurarine	False
DB01338	Pipecurium	False
DB01339	Vecuronio	False
DB01339	Vecuronium cation	False
DB01340	Cilazapril anhydrous	False
